Geo_Code,Year,Gender,Age,Population_Estimate,Measure_Type
N92000002,2013,Females,72,6825,Count
N92000002,2013,Females,73,6672,Count
N92000002,2013,Females,74,6737,Count
N92000002,2013,Females,75,6351,Count
N92000002,2013,Females,76,6199,Count
N92000002,2013,Females,77,5918,Count
N92000002,2013,Females,78,5582,Count
N92000002,2013,Females,79,5177,Count
N92000002,2013,Females,80,5148,Count
N92000002,2013,Females,81,4843,Count
N92000002,2013,Females,82,4596,Count
N92000002,2013,Females,83,4284,Count
N92000002,2013,Females,84,3941,Count
N92000002,2013,Females,85,3541,Count
N92000002,2013,Females,86,3240,Count
N92000002,2013,Females,87,2828,Count
N92000002,2013,Females,88,2491,Count
N92000002,2013,Females,89,2302,Count
N92000002,2013,Females,90,8307,Count
N92000002,2013,Males,0,12523,Count
N92000002,2013,Males,1,13091,Count
N92000002,2013,Males,2,13008,Count
N92000002,2013,Males,3,12865,Count
N92000002,2013,Males,4,13212,Count
N92000002,2013,Males,5,13097,Count
N92000002,2013,Males,6,12529,Count
N92000002,2013,Males,7,11914,Count
N92000002,2013,Males,8,11681,Count
N92000002,2013,Males,9,11547,Count
N92000002,2013,Males,10,11155,Count
N92000002,2013,Males,11,11238,Count
N92000002,2013,Males,12,11366,Count
N92000002,2013,Males,13,11988,Count
N92000002,2013,Males,14,12354,Count
N92000002,2013,Males,15,12534,Count
N92000002,2013,Males,16,12652,Count
N92000002,2013,Males,17,12633,Count
N92000002,2013,Males,18,12773,Count
N92000002,2013,Males,19,12557,Count
N92000002,2013,Males,20,12199,Count
N92000002,2013,Males,21,12452,Count
N92000002,2013,Males,22,12475,Count
N92000002,2013,Males,23,12426,Count
N92000002,2013,Males,24,12335,Count
N92000002,2013,Males,25,12309,Count
N92000002,2013,Males,26,12414,Count
N92000002,2013,Males,27,12278,Count
N92000002,2013,Males,28,12338,Count
N92000002,2013,Males,29,12059,Count
N92000002,2013,Males,30,11920,Count
N92000002,2013,Males,31,11923,Count
N92000002,2013,Males,32,12188,Count
N92000002,2013,Males,33,12180,Count
N92000002,2013,Males,34,11414,Count
N92000002,2013,Males,35,11118,Count
N92000002,2013,Males,36,11027,Count
N92000002,2013,Males,37,11097,Count
N92000002,2013,Males,38,11431,Count
N92000002,2013,Males,39,11710,Count
N92000002,2013,Males,40,12179,Count
N92000002,2013,Males,41,12440,Count
N92000002,2013,Males,42,12584,Count
N92000002,2013,Males,43,12564,Count
N92000002,2013,Males,44,12724,Count
N92000002,2013,Males,45,13040,Count
N92000002,2013,Males,46,12992,Count
N92000002,2013,Males,47,13111,Count
N92000002,2013,Males,48,13264,Count
N92000002,2013,Males,49,13135,Count
N92000002,2013,Males,50,12984,Count
N92000002,2013,Males,51,12413,Count
N92000002,2013,Males,52,12307,Count
N92000002,2013,Males,53,11735,Count
N92000002,2013,Males,54,11513,Count
N92000002,2013,Males,55,11346,Count
N92000002,2013,Males,56,10863,Count
N92000002,2013,Males,57,10518,Count
N92000002,2013,Males,58,10120,Count
N92000002,2013,Males,59,9985,Count
N92000002,2013,Males,60,9619,Count
N92000002,2013,Males,61,9234,Count
N92000002,2013,Males,62,9251,Count
N92000002,2013,Males,63,9192,Count
N92000002,2013,Males,64,9054,Count
N92000002,2013,Males,65,8917,Count
N92000002,2013,Males,66,8805,Count
N92000002,2013,Males,67,8204,Count
N92000002,2013,Males,68,8067,Count
N92000002,2013,Males,69,8036,Count
N92000002,2013,Males,70,7632,Count
N92000002,2013,Males,71,6766,Count
N92000002,2013,Males,72,6008,Count
N92000002,2013,Males,73,5736,Count
N92000002,2013,Males,74,5711,Count
N92000002,2013,Males,75,5368,Count
N92000002,2013,Males,76,5135,Count
N92000002,2013,Males,77,4644,Count
N92000002,2013,Males,78,4335,Count
N92000002,2013,Males,79,3967,Count
N92000002,2013,Males,80,3649,Count
N92000002,2013,Males,81,3339,Count
N92000002,2013,Males,82,3089,Count
N92000002,2013,Males,83,2636,Count
N92000002,2013,Males,84,2349,Count
N92000002,2013,Males,85,1999,Count
N92000002,2013,Males,86,1789,Count
N92000002,2013,Males,87,1456,Count
N92000002,2013,Males,88,1259,Count
N92000002,2013,Males,89,1042,Count
N92000002,2013,Males,90,3030,Count
N92000002,2014,All Persons,0,24255,Count
N92000002,2014,All Persons,1,24835,Count
N92000002,2014,All Persons,2,25730,Count
N92000002,2014,All Persons,3,25612,Count
N92000002,2014,All Persons,4,25349,Count
N92000002,2014,All Persons,5,25692,Count
N92000002,2014,All Persons,6,25658,Count
N92000002,2014,All Persons,7,24450,Count
N92000002,2014,All Persons,8,23344,Count
N92000002,2014,All Persons,9,22706,Count
N92000002,2014,All Persons,10,22481,Count
N92000002,2014,All Persons,11,21951,Count
N92000002,2014,All Persons,12,22058,Count
N92000002,2014,All Persons,13,22297,Count
N92000002,2014,All Persons,14,23162,Count
N92000002,2014,All Persons,15,24203,Count
N92000002,2014,All Persons,16,24509,Count
N92000002,2014,All Persons,17,24869,Count
N92000002,2014,All Persons,18,24689,Count
N92000002,2014,All Persons,19,23738,Count
N92000002,2014,All Persons,20,23992,Count
N92000002,2014,All Persons,21,23676,Count
N92000002,2014,All Persons,22,24508,Count
N92000002,2014,All Persons,23,24672,Count
N92000002,2014,All Persons,24,24689,Count
N92000002,2014,All Persons,25,24555,Count
N92000002,2014,All Persons,26,24851,Count
N92000002,2014,All Persons,27,25001,Count
N92000002,2014,All Persons,28,25033,Count
N92000002,2014,All Persons,29,24942,Count
N92000002,2014,All Persons,30,24651,Count
N92000002,2014,All Persons,31,24415,Count
N92000002,2014,All Persons,32,24402,Count
N92000002,2014,All Persons,33,24921,Count
N92000002,2014,All Persons,34,25028,Count
N92000002,2014,All Persons,35,23841,Count
N92000002,2014,All Persons,36,22907,Count
N92000002,2014,All Persons,37,22646,Count
N92000002,2014,All Persons,38,22746,Count
N92000002,2014,All Persons,39,23334,Count
N92000002,2014,All Persons,40,24022,Count
N92000002,2014,All Persons,41,24863,Count
N92000002,2014,All Persons,42,25217,Count
N92000002,2014,All Persons,43,25776,Count
N92000002,2014,All Persons,44,25750,Count
N92000002,2014,All Persons,45,26091,Count
N92000002,2014,All Persons,46,26577,Count
N92000002,2014,All Persons,47,26516,Count
N92000002,2014,All Persons,48,26563,Count
N92000002,2014,All Persons,49,27009,Count
N92000002,2014,All Persons,50,26561,Count
N92000002,2014,All Persons,51,25937,Count
N92000002,2014,All Persons,52,25252,Count
N92000002,2014,All Persons,53,24870,Count
N92000002,2014,All Persons,54,23865,Count
N92000002,2014,All Persons,55,23194,Count
N92000002,2014,All Persons,56,22823,Count
N92000002,2014,All Persons,57,21900,Count
N92000002,2014,All Persons,58,21030,Count
N92000002,2014,All Persons,59,20044,Count
N92000002,2014,All Persons,60,19675,Count
N92000002,2014,All Persons,61,19217,Count
N92000002,2014,All Persons,62,18446,Count
N92000002,2014,All Persons,63,18496,Count
N92000002,2014,All Persons,64,18490,Count
N92000002,2014,All Persons,65,18228,Count
N92000002,2014,All Persons,66,18199,Count
N92000002,2014,All Persons,67,18166,Count
N92000002,2014,All Persons,68,16803,Count
N92000002,2014,All Persons,69,16575,Count
N92000002,2014,All Persons,70,16417,Count
N92000002,2014,All Persons,71,15752,Count
N92000002,2014,All Persons,72,13998,Count
N92000002,2014,All Persons,73,12598,Count
N92000002,2014,All Persons,74,12138,Count
N92000002,2014,All Persons,75,12155,Count
N92000002,2014,All Persons,76,11392,Count
N92000002,2014,All Persons,77,10958,Count
N92000002,2014,All Persons,78,10164,Count
N92000002,2014,All Persons,79,9525,Count
N92000002,2014,All Persons,80,8717,Count
N92000002,2014,All Persons,81,8377,Count
N92000002,2014,All Persons,82,7710,Count
N92000002,2014,All Persons,83,7164,Count
N92000002,2014,All Persons,84,6436,Count
N92000002,2014,All Persons,85,5798,Count
N92000002,2014,All Persons,86,5031,Count
N92000002,2014,All Persons,87,4515,Count
N92000002,2014,All Persons,88,3817,Count
N92000002,2014,All Persons,89,3245,Count
N92000002,2014,All Persons,90,12038,Count
N92000002,2014,Females,0,11815,Count
N92000002,2014,Females,1,12184,Count
N92000002,2014,Females,2,12556,Count
N92000002,2014,Females,3,12586,Count
N92000002,2014,Females,4,12427,Count
N92000002,2014,Females,5,12508,Count
N92000002,2014,Females,6,12538,Count
N92000002,2014,Females,7,11882,Count
N92000002,2014,Females,8,11377,Count
N92000002,2014,Females,9,10988,Count
N92000002,2014,Females,10,10883,Count
N92000002,2014,Females,11,10740,Count
N92000002,2014,Females,12,10789,Count
N92000002,2014,Females,13,10887,Count
N92000002,2014,Females,14,11127,Count
N92000002,2014,Females,15,11822,Count
N92000002,2014,Females,16,11943,Count
N92000002,2014,Females,17,12213,Count
N92000002,2014,Females,18,11974,Count
N92000002,2014,Females,19,11308,Count
N92000002,2014,Females,20,11569,Count
N92000002,2014,Females,21,11564,Count
N92000002,2014,Females,22,12131,Count
N92000002,2014,Females,23,12295,Count
N92000002,2014,Females,24,12323,Count
N92000002,2014,Females,25,12282,Count
N92000002,2014,Females,26,12544,Count
N92000002,2014,Females,27,12601,Count
N92000002,2014,Females,28,12756,Count
N92000002,2014,Females,29,12666,Count
N92000002,2014,Females,30,12599,Count
N92000002,2014,Females,31,12505,Count
N92000002,2014,Females,32,12517,Count
N92000002,2014,Females,33,12767,Count
N92000002,2014,Females,34,12855,Count
N92000002,2014,Females,35,12446,Count
N92000002,2014,Females,36,11802,Count
N92000002,2014,Females,37,11638,Count
N92000002,2014,Females,38,11704,Count
N92000002,2014,Females,39,11912,Count
N92000002,2014,Females,40,12356,Count
N92000002,2014,Females,41,12686,Count
N92000002,2014,Females,42,12823,Count
N92000002,2014,Females,43,13266,Count
N92000002,2014,Females,44,13220,Count
N92000002,2014,Females,45,13384,Count
N92000002,2014,Females,46,13518,Count
N92000002,2014,Females,47,13546,Count
N92000002,2014,Females,48,13494,Count
N92000002,2014,Females,49,13795,Count
N92000002,2014,Females,50,13468,Count
N92000002,2014,Females,51,12983,Count
N92000002,2014,Females,52,12878,Count
N92000002,2014,Females,53,12615,Count
N92000002,2014,Females,54,12178,Count
N92000002,2014,Females,55,11719,Count
N92000002,2014,Females,56,11524,Count
N92000002,2014,Females,57,11107,Count
N92000002,2014,Females,58,10555,Count
N92000002,2014,Females,59,9965,Count
N92000002,2014,Females,60,9746,Count
N92000002,2014,Females,61,9669,Count
N92000002,2014,Females,62,9281,Count
N92000002,2014,Females,63,9307,Count
N92000002,2014,Females,64,9427,Count
N92000002,2014,Females,65,9313,Count
N92000002,2014,Females,66,9403,Count
N92000002,2014,Females,67,9477,Count
N92000002,2014,Females,68,8727,Count
N92000002,2014,Females,69,8658,Count
N92000002,2014,Females,70,8561,Count
N92000002,2014,Females,71,8285,Count
N92000002,2014,Females,72,7396,Count
N92000002,2014,Females,73,6735,Count
N92000002,2014,Females,74,6566,Count
N92000002,2014,Females,75,6594,Count
N92000002,2014,Females,76,6191,Count
N92000002,2014,Females,77,6022,Count
N92000002,2014,Females,78,5718,Count
N92000002,2014,Females,79,5380,Count
N92000002,2014,Females,80,4969,Count
N92000002,2014,Females,81,4935,Count
N92000002,2014,Females,82,4591,Count
N92000002,2014,Females,83,4338,Count
N92000002,2014,Females,84,4018,Count
N92000002,2014,Females,85,3679,Count
N92000002,2014,Females,86,3220,Count
N92000002,2014,Females,87,2941,Count
N92000002,2014,Females,88,2577,Count
N92000002,2014,Females,89,2189,Count
N92000002,2014,Females,90,8771,Count
N92000002,2014,Males,0,12440,Count
N92000002,2014,Males,1,12651,Count
N92000002,2014,Males,2,13174,Count
N92000002,2014,Males,3,13026,Count
N92000002,2014,Males,4,12922,Count
N92000002,2014,Males,5,13184,Count
N92000002,2014,Males,6,13120,Count
N92000002,2014,Males,7,12568,Count
N92000002,2014,Males,8,11967,Count
N92000002,2014,Males,9,11718,Count
N92000002,2014,Males,10,11598,Count
N92000002,2014,Males,11,11211,Count
N92000002,2014,Males,12,11269,Count
N92000002,2014,Males,13,11410,Count
N92000002,2014,Males,14,12035,Count
N92000002,2014,Males,15,12381,Count
N92000002,2014,Males,16,12566,Count
N92000002,2014,Males,17,12656,Count
N92000002,2014,Males,18,12715,Count
N92000002,2014,Males,19,12430,Count
N92000002,2014,Males,20,12423,Count
N92000002,2014,Males,21,12112,Count
N92000002,2014,Males,22,12377,Count
N92000002,2014,Males,23,12377,Count
N92000002,2014,Males,24,12366,Count
N92000002,2014,Males,25,12273,Count
N92000002,2014,Males,26,12307,Count
N92000002,2014,Males,27,12400,Count
N92000002,2014,Males,28,12277,Count
N92000002,2014,Males,29,12276,Count
N92000002,2014,Males,30,12052,Count
N92000002,2014,Males,31,11910,Count
N92000002,2014,Males,32,11885,Count
N92000002,2014,Males,33,12154,Count
N92000002,2014,Males,34,12173,Count
N92000002,2014,Males,35,11395,Count
N92000002,2014,Males,36,11105,Count
N92000002,2014,Males,37,11008,Count
N92000002,2014,Males,38,11042,Count
N92000002,2014,Males,39,11422,Count
N92000002,2014,Males,40,11666,Count
N92000002,2014,Males,41,12177,Count
N92000002,2014,Males,42,12394,Count
N92000002,2014,Males,43,12510,Count
N92000002,2014,Males,44,12530,Count
N92000002,2014,Males,45,12707,Count
N92000002,2014,Males,46,13059,Count
N92000002,2014,Males,47,12970,Count
N92000002,2014,Males,48,13069,Count
N92000002,2014,Males,49,13214,Count
N92000002,2014,Males,50,13093,Count
N92000002,2014,Males,51,12954,Count
N92000002,2014,Males,52,12374,Count
N92000002,2014,Males,53,12255,Count
N92000002,2014,Males,54,11687,Count
N92000002,2014,Males,55,11475,Count
N92000002,2014,Males,56,11299,Count
N92000002,2014,Males,57,10793,Count
N92000002,2014,Males,58,10475,Count
N92000002,2014,Males,59,10079,Count
N92000002,2014,Males,60,9929,Count
N92000002,2014,Males,61,9548,Count
N92000002,2014,Males,62,9165,Count
N92000002,2014,Males,63,9189,Count
N92000002,2014,Males,64,9063,Count
N92000002,2014,Males,65,8915,Count
N92000002,2014,Males,66,8796,Count
N92000002,2014,Males,67,8689,Count
N92000002,2014,Males,68,8076,Count
N92000002,2014,Males,69,7917,Count
N92000002,2014,Males,70,7856,Count
N92000002,2014,Males,71,7467,Count
N92000002,2014,Males,72,6602,Count
N92000002,2014,Males,73,5863,Count
N92000002,2014,Males,74,5572,Count
N92000002,2014,Males,75,5561,Count
N92000002,2014,Males,76,5201,Count
N92000002,2014,Males,77,4936,Count
N92000002,2014,Males,78,4446,Count
N92000002,2014,Males,79,4145,Count
N92000002,2014,Males,80,3748,Count
N92000002,2014,Males,81,3442,Count
N92000002,2014,Males,82,3119,Count
N92000002,2014,Males,83,2826,Count
N92000002,2014,Males,84,2418,Count
N92000002,2014,Males,85,2119,Count
N92000002,2014,Males,86,1811,Count
N92000002,2014,Males,87,1574,Count
N92000002,2014,Males,88,1240,Count
N92000002,2014,Males,89,1056,Count
N92000002,2014,Males,90,3267,Count
N92000002,2015,All Persons,0,24249,Count
N92000002,2015,All Persons,1,24485,Count
N92000002,2015,All Persons,2,25018,Count
N92000002,2015,All Persons,3,25855,Count
N92000002,2015,All Persons,4,25709,Count
N92000002,2015,All Persons,5,25414,Count
N92000002,2015,All Persons,6,25729,Count
N92000002,2015,All Persons,7,25752,Count
N92000002,2015,All Persons,8,24536,Count
N92000002,2015,All Persons,9,23393,Count
N92000002,2015,All Persons,10,22775,Count
N92000002,2015,All Persons,11,22543,Count
N92000002,2015,All Persons,12,22056,Count
N92000002,2015,All Persons,13,22130,Count
N92000002,2015,All Persons,14,22357,Count
N92000002,2015,All Persons,15,23199,Count
N92000002,2015,All Persons,16,24271,Count
N92000002,2015,All Persons,17,24562,Count
N92000002,2015,All Persons,18,24973,Count
N92000002,2015,All Persons,19,23605,Count
N92000002,2015,All Persons,20,23460,Count
N92000002,2015,All Persons,21,23826,Count
N92000002,2015,All Persons,22,23838,Count
N92000002,2015,All Persons,23,24637,Count
N92000002,2015,All Persons,24,24781,Count
N92000002,2015,All Persons,25,24588,Count
N92000002,2015,All Persons,26,24606,Count
N92000002,2015,All Persons,27,24945,Count
N92000002,2015,All Persons,28,25012,Count
N92000002,2015,All Persons,29,25174,Count
N92000002,2015,All Persons,30,25024,Count
N92000002,2015,All Persons,31,24700,Count
N92000002,2015,All Persons,32,24444,Count
N92000002,2015,All Persons,33,24450,Count
N92000002,2015,All Persons,34,25012,Count
N92000002,2015,All Persons,35,24963,Count
N92000002,2015,All Persons,36,23892,Count
N92000002,2015,All Persons,37,22878,Count
N92000002,2015,All Persons,38,22707,Count
N92000002,2015,All Persons,39,22768,Count
N92000002,2015,All Persons,40,23313,Count
N92000002,2015,All Persons,41,23960,Count
N92000002,2015,All Persons,42,24882,Count
N92000002,2015,All Persons,43,25251,Count
N92000002,2015,All Persons,44,25797,Count
N92000002,2015,All Persons,45,25778,Count
N92000002,2015,All Persons,46,26074,Count
N92000002,2015,All Persons,47,26585,Count
N92000002,2015,All Persons,48,26497,Count
N92000002,2015,All Persons,49,26534,Count
N92000002,2015,All Persons,50,26967,Count
N92000002,2015,All Persons,51,26501,Count
N92000002,2015,All Persons,52,25879,Count
